
Time,z-accel,Flight Stage,max drag,x-accel,y-accel
2302, 1395.00, 2, 1415.00, -37.00, 170.00
2381, 1393.00, 2, 1415.00, -22.00, 157.00
2463, 1395.00, 2, 1415.00, -43.00, 164.00
2541, 1360.00, 2, 1415.00, -46.00, 156.00
2620, 1383.00, 2, 1415.00, -56.00, 166.00
2700, 1406.00, 2, 1415.00, -40.00, 158.00
2779, 1405.00, 2, 1415.00, -22.00, 182.00
2858, 1388.00, 2, 1415.00, -51.00, 168.00
2937, 1392.00, 2, 1415.00, -38.00, 163.00
3016, 1404.00, 2, 1415.00, -46.00, 167.00
3095, 1391.00, 2, 1415.00, -52.00, 163.00
3180, 1388.00, 2, 1415.00, -38.00, 166.00
3259, 1423.00, 2, 1423.00, -19.00, 176.00
3340, 1407.00, 2, 1423.00, -44.00, 145.00
3420, 1358.00, 2, 1423.00, -32.00, 155.00
3499, 1385.00, 2, 1423.00, -23.00, 173.00
3578, 1385.00, 2, 1423.00, -19.00, 164.00
3657, 1374.00, 2, 1423.00, -40.00, 158.00
3735, 1397.00, 2, 1423.00, -31.00, 170.00
3814, 1389.00, 2, 1423.00, -38.00, 155.00
3893, 1397.00, 2, 1423.00, -46.00, 176.00
3972, 1397.00, 2, 1423.00, -22.00, 173.00
4051, 1393.00, 2, 1423.00, -54.00, 153.00
4130, 1361.00, 2, 1423.00, -42.00, 161.00
4209, 1381.00, 2, 1423.00, -32.00, 173.00
4290, 1417.00, 2, 1423.00, -33.00, 181.00
4369, 1385.00, 2, 1423.00, -39.00, 177.00
4448, 1382.00, 2, 1423.00, -51.00, 172.00
4527, 1353.00, 2, 1423.00, -36.00, 154.00
4606, 1394.00, 2, 1423.00, -35.00, 170.00
4685, 1380.00, 2, 1423.00, -45.00, 163.00
4764, 1388.00, 2, 1423.00, -25.00, 165.00
4842, 1384.00, 2, 1423.00, -40.00, 153.00
4921, 1374.00, 2, 1423.00, -21.00, 162.00
5000, 1399.00, 2, 1423.00, -36.00, 164.00
5079, 1376.00, 2, 1423.00, -35.00, 163.00
5158, 1368.00, 2, 1423.00, -40.00, 164.00
5240, 1400.00, 2, 1423.00, -23.00, 179.00
5319, 1364.00, 2, 1423.00, -59.00, 157.00
5397, 1399.00, 2, 1423.00, -36.00, 159.00
5477, 1355.00, 2, 1423.00, -53.00, 156.00
5561, 1386.00, 2, 1423.00, -40.00, 163.00
5640, 1391.00, 2, 1423.00, -35.00, 169.00
5720, 1387.00, 2, 1423.00, -42.00, 165.00
5799, 1378.00, 2, 1423.00, -46.00, 147.00
5878, 1381.00, 2, 1423.00, -28.00, 174.00
5956, 1372.00, 2, 1423.00, -48.00, 162.00
6035, 1387.00, 2, 1423.00, -44.00, 170.00
6114, 1366.00, 2, 1423.00, -50.00, 157.00
6196, 1374.00, 2, 1423.00, -56.00, 160.00
6275, 1369.00, 2, 1423.00, -35.00, 169.00
6355, 1418.00, 2, 1423.00, -37.00, 173.00
6434, 1392.00, 2, 1423.00, -51.00, 169.00
6513, 1377.00, 2, 1423.00, -43.00, 175.00
6591, 1383.00, 2, 1423.00, -44.00, 173.00
6670, 1383.00, 2, 1423.00, -33.00, 152.00
6750, 1386.00, 2, 1423.00, -56.00, 159.00
6829, 1391.00, 2, 1423.00, -27.00, 165.00
6908, 1372.00, 2, 1423.00, -45.00, 160.00
6987, 1382.00, 2, 1423.00, -38.00, 150.00
7065, 1390.00, 2, 1423.00, -31.00, 160.00
7147, 1409.00, 2, 1423.00, -32.00, 176.00
7226, 1385.00, 2, 1423.00, -39.00, 154.00
7305, 1378.00, 2, 1423.00, -43.00, 168.00
7385, 1394.00, 2, 1423.00, -34.00, 164.00
7464, 1391.00, 2, 1423.00, -30.00, 182.00
7543, 1335.00, 2, 1423.00, -54.00, 151.00
7621, 1381.00, 2, 1423.00, -53.00, 170.00
7700, 1393.00, 2, 1423.00, -60.00, 162.00
7779, 1370.00, 2, 1423.00, -30.00, 170.00
7859, 1353.00, 2, 1423.00, -28.00, 165.00
7943, 1354.00, 2, 1423.00, -42.00, 158.00
8023, 1383.00, 2, 1423.00, -44.00, 158.00
8104, 1376.00, 2, 1423.00, -35.00, 159.00
8184, 1403.00, 2, 1423.00, -35.00, 166.00
8263, 1382.00, 2, 1423.00, -33.00, 167.00
8341, 1390.00, 2, 1423.00, -39.00, 169.00
8420, 1389.00, 2, 1423.00, -38.00, 162.00
8499, 1375.00, 2, 1423.00, -34.00, 159.00
8578, 1388.00, 2, 1423.00, -37.00, 166.00
8658, 1421.00, 2, 1423.00, -34.00, 171.00
8737, 1406.00, 2, 1423.00, -10.00, 173.00
8815, 1394.00, 2, 1423.00, -23.00, 175.00
8930, 1379.00, 2, 1423.00, -26.00, 169.00
9009, 1353.00, 2, 1423.00, -46.00, 158.00
9091, 1388.00, 2, 1423.00, -37.00, 178.00
9171, 1392.00, 2, 1423.00, -33.00, 161.00
9250, 1387.00, 2, 1423.00, -20.00, 173.00
9329, 1384.00, 2, 1423.00, -62.00, 162.00
9407, 1408.00, 2, 1423.00, -24.00, 173.00
9486, 1369.00, 2, 1423.00, -40.00, 156.00
9565, 1388.00, 2, 1423.00, -35.00, 172.00
9645, 1378.00, 2, 1423.00, -11.00, 167.00
9724, 1379.00, 2, 1423.00, -25.00, 167.00
9803, 1403.00, 2, 1423.00, -64.00, 162.00
9881, 1412.00, 2, 1423.00, -34.00, 158.00
9960, 1386.00, 2, 1423.00, -37.00, 163.00
10042, 1398.00, 2, 1423.00, -53.00, 170.00
10121, 1377.00, 2, 1423.00, -36.00, 160.00
10201, 1393.00, 2, 1423.00, -41.00, 162.00
10280, 1409.00, 2, 1423.00, -18.00, 185.00
10359, 1401.00, 2, 1423.00, -28.00, 168.00
10437, 1395.00, 2, 1423.00, -33.00, 161.00
10516, 1387.00, 2, 1423.00, -29.00, 160.00
10596, 1428.00, 2, 1428.00, -28.00, 179.00
10675, 1442.00, 2, 1442.00, -39.00, 199.00
10754, 1389.00, 2, 1442.00, -41.00, 193.00
10833, 1376.00, 2, 1442.00, -6.00, 171.00
10912, 1387.00, 2, 1442.00, -34.00, 169.00
10988, 1408.00, 2, 1442.00, -30.00, 173.00
11068, 1392.00, 2, 1442.00, -31.00, 162.00
11147, 1381.00, 2, 1442.00, -43.00, 159.00
11226, 1353.00, 2, 1442.00, -34.00, 166.00
11310, 1360.00, 2, 1442.00, -60.00, 159.00
11389, 1372.00, 2, 1442.00, -25.00, 157.00
11468, 1396.00, 2, 1442.00, -32.00, 161.00
11546, 1356.00, 2, 1442.00, -37.00, 155.00
11626, 1390.00, 2, 1442.00, -23.00, 174.00

Time,z-accel,Flight Stage,max drag,x-accel,y-accel
315, -655.00, 1, 0.00, 61.00, -1221.00
397, -666.00, 1, 0.00, 109.00, -1215.00
476, -651.00, 1, 0.00, 96.00, -1219.00
555, -662.00, 1, 0.00, 102.00, -1218.00
639, -630.00, 1, 0.00, 90.00, -1212.00
718, -679.00, 1, 0.00, 95.00, -1219.00
797, -629.00, 1, 0.00, 121.00, -1221.00
875, -628.00, 1, 0.00, 108.00, -1220.00
954, -655.00, 1, 0.00, 83.00, -1213.00
1033, -653.00, 1, 0.00, 116.00, -1219.00
1112, -662.00, 1, 0.00, 89.00, -1211.00
1191, -675.00, 1, 0.00, 100.00, -1212.00
1270, -680.00, 1, 0.00, 97.00, -1220.00
1348, -636.00, 1, 0.00, 114.00, -1208.00
1425, -663.00, 1, 0.00, 109.00, -1226.00
1504, -675.00, 1, 0.00, 91.00, -1219.00
1583, -674.00, 1, 0.00, 100.00, -1225.00
1662, -672.00, 1, 0.00, 105.00, -1222.00
1741, -656.00, 1, 0.00, 94.00, -1214.00
1820, -669.00, 1, 0.00, 100.00, -1218.00
1898, -659.00, 1, 0.00, 104.00, -1232.00
1978, -644.00, 1, 0.00, 88.00, -1201.00
2057, -619.00, 1, 0.00, 129.00, -1225.00
2136, -587.00, 1, 0.00, 129.00, -1209.00
2215, -671.00, 1, 0.00, 137.00, -1234.00
2294, -629.00, 1, 0.00, 118.00, -1216.00
2376, -709.00, 1, 0.00, 62.00, -1218.00
2454, -609.00, 1, 0.00, 114.00, -1206.00
2533, -662.00, 1, 0.00, 85.00, -1215.00
2612, -636.00, 1, 0.00, 117.00, -1212.00
2691, -672.00, 1, 0.00, 125.00, -1226.00
2771, -679.00, 1, 0.00, 92.00, -1209.00
2850, -663.00, 1, 0.00, 56.00, -1221.00
2929, -647.00, 1, 0.00, 115.00, -1203.00
3011, -656.00, 1, 0.00, 114.00, -1220.00
3092, -647.00, 1, 0.00, 112.00, -1224.00
3171, -674.00, 1, 0.00, 100.00, -1211.00
3250, -674.00, 1, 0.00, 81.00, -1214.00
3332, -673.00, 1, 0.00, 106.00, -1218.00
3411, -660.00, 1, 0.00, 101.00, -1218.00
3490, -662.00, 1, 0.00, 113.00, -1221.00
3569, -647.00, 1, 0.00, 93.00, -1216.00
3647, -664.00, 1, 0.00, 99.00, -1215.00
3726, -644.00, 1, 0.00, 97.00, -1204.00
3805, -668.00, 1, 0.00, 90.00, -1214.00
3884, -654.00, 1, 0.00, 105.00, -1211.00
3964, -662.00, 1, 0.00, 121.00, -1227.00
4043, -650.00, 1, 0.00, 90.00, -1205.00
4121, -661.00, 1, 0.00, 104.00, -1217.00
4200, -646.00, 1, 0.00, 115.00, -1207.00
4282, -671.00, 1, 0.00, 95.00, -1215.00
4361, -639.00, 1, 0.00, 123.00, -1209.00
4440, -675.00, 1, 0.00, 110.00, -1223.00
4519, -657.00, 1, 0.00, 116.00, -1214.00
4598, -667.00, 1, 0.00, 101.00, -1210.00
4676, -657.00, 1, 0.00, 109.00, -1231.00
4756, -667.00, 1, 0.00, 91.00, -1224.00
4835, -662.00, 1, 0.00, 111.00, -1219.00
4914, -653.00, 1, 0.00, 110.00, -1210.00
4993, -692.00, 1, 0.00, 94.00, -1220.00
5072, -681.00, 1, 0.00, 91.00, -1218.00
5151, -665.00, 1, 0.00, 106.00, -1216.00
5229, -686.00, 1, 0.00, 108.00, -1213.00
5311, -678.00, 1, 0.00, 81.00, -1207.00
5396, -677.00, 1, 0.00, 109.00, -1219.00
5475, -671.00, 1, 0.00, 94.00, -1199.00
5554, -656.00, 1, 0.00, 101.00, -1219.00
5633, -648.00, 1, 0.00, 102.00, -1222.00
5712, -653.00, 1, 0.00, 98.00, -1213.00
5791, -639.00, 1, 0.00, 116.00, -1216.00
5869, -662.00, 1, 0.00, 92.00, -1216.00
5949, -634.00, 1, 0.00, 104.00, -1218.00
6028, -639.00, 1, 0.00, 99.00, -1223.00
6107, -675.00, 1, 0.00, 100.00, -1209.00
6186, -637.00, 1, 0.00, 105.00, -1208.00
6268, -654.00, 1, 0.00, 95.00, -1216.00
6347, -657.00, 1, 0.00, 102.00, -1227.00
6425, -656.00, 1, 0.00, 85.00, -1211.00
6504, -640.00, 1, 0.00, 104.00, -1211.00
6583, -664.00, 1, 0.00, 108.00, -1207.00
6662, -649.00, 1, 0.00, 107.00, -1219.00
6742, -653.00, 1, 0.00, 108.00, -1211.00
6821, -650.00, 1, 0.00, 100.00, -1219.00
6900, -649.00, 1, 0.00, 103.00, -1206.00
6978, -653.00, 1, 0.00, 88.00, -1210.00
7057, -655.00, 1, 0.00, 116.00, -1215.00
7136, -669.00, 1, 0.00, 105.00, -1213.00
7218, -668.00, 1, 0.00, 111.00, -1217.00
7297, -655.00, 1, 0.00, 115.00, -1214.00
7376, -649.00, 1, 0.00, 83.00, -1211.00
7455, -689.00, 1, 0.00, 122.00, -1204.00
7533, -688.00, 1, 0.00, 90.00, -1219.00
7612, -695.00, 1, 0.00, 102.00, -1217.00
7691, -676.00, 1, 0.00, 102.00, -1224.00
7776, -673.00, 1, 0.00, 91.00, -1215.00
7855, -671.00, 1, 0.00, 108.00, -1226.00
7934, -656.00, 1, 0.00, 103.00, -1217.00
8013, -679.00, 1, 0.00, 103.00, -1224.00
8092, -657.00, 1, 0.00, 105.00, -1214.00
8170, -631.00, 1, 0.00, 115.00, -1209.00
8247, -660.00, 1, 0.00, 93.00, -1209.00
8326, -666.00, 1, 0.00, 106.00, -1222.00
8405, -715.00, 1, 0.00, 91.00, -1221.00
8484, -663.00, 1, 0.00, 105.00, -1216.00
8563, -645.00, 1, 0.00, 110.00, -1205.00
8641, -678.00, 1, 0.00, 104.00, -1207.00
8720, -635.00, 1, 0.00, 95.00, -1223.00
8799, -674.00, 1, 0.00, 98.00, -1214.00
8878, -624.00, 1, 0.00, 115.00, -1215.00
8957, -655.00, 1, 0.00, 118.00, -1218.00
9036, -644.00, 1, 0.00, 111.00, -1220.00
9115, -699.00, 1, 0.00, 105.00, -1224.00
9196, -651.00, 1, 0.00, 94.00, -1213.00
9275, -650.00, 1, 0.00, 101.00, -1218.00
9354, -638.00, 1, 0.00, 93.00, -1218.00
9433, -668.00, 1, 0.00, 100.00, -1211.00
9512, -678.00, 1, 0.00, 92.00, -1211.00
9591, -665.00, 1, 0.00, 81.00, -1218.00
9670, -678.00, 1, 0.00, 103.00, -1201.00
9749, -675.00, 1, 0.00, 110.00, -1210.00
9828, -655.00, 1, 0.00, 100.00, -1208.00
9907, -657.00, 1, 0.00, 121.00, -1237.00
9986, -647.00, 1, 0.00, 97.00, -1209.00
10065, -657.00, 1, 0.00, 103.00, -1220.00
10153, -665.00, 1, 0.00, 99.00, -1215.00
10232, -667.00, 1, 0.00, 100.00, -1201.00
10311, -680.00, 1, 0.00, 94.00, -1221.00
10389, -669.00, 1, 0.00, 105.00, -1222.00
10468, -617.00, 1, 0.00, 96.00, -1212.00
10547, -658.00, 1, 0.00, 98.00, -1217.00
10627, -645.00, 1, 0.00, 96.00, -1212.00
10706, -662.00, 1, 0.00, 87.00, -1216.00
10785, -666.00, 1, 0.00, 81.00, -1203.00
10864, -641.00, 1, 0.00, 111.00, -1222.00
10942, -677.00, 1, 0.00, 86.00, -1217.00
11021, -697.00, 1, 0.00, 126.00, -1223.00
11103, -676.00, 1, 0.00, 102.00, -1217.00
11182, -659.00, 1, 0.00, 104.00, -1212.00
11261, -673.00, 1, 0.00, 99.00, -1217.00
11341, -672.00, 1, 0.00, 102.00, -1211.00
11420, -669.00, 1, 0.00, 90.00, -1218.00
11498, -664.00, 1, 0.00, 102.00, -1209.00
11577, -679.00, 1, 0.00, 96.00, -1204.00
11656, -661.00, 1, 0.00, 102.00, -1214.00
11735, -674.00, 1, 0.00, 95.00, -1213.00
11814, -672.00, 1, 0.00, 86.00, -1198.00
11894, -667.00, 1, 0.00, 93.00, -1225.00
11972, -664.00, 1, 0.00, 111.00, -1229.00
12053, -687.00, 1, 0.00, 102.00, -1223.00
12133, -663.00, 1, 0.00, 128.00, -1225.00
12212, -676.00, 1, 0.00, 96.00, -1217.00
12291, -661.00, 1, 0.00, 88.00, -1217.00
12370, -650.00, 1, 0.00, 68.00, -1233.00
12449, -654.00, 1, 0.00, 138.00, -1217.00
12534, -629.00, 1, 0.00, 102.00, -1225.00
12612, -713.00, 1, 0.00, 114.00, -1227.00
12691, -624.00, 1, 0.00, 120.00, -1204.00
12771, -649.00, 1, 0.00, 64.00, -1201.00
12850, -708.00, 1, 0.00, 84.00, -1212.00
12929, -690.00, 1, 0.00, 89.00, -1216.00
13011, -669.00, 1, 0.00, 114.00, -1213.00
13090, -666.00, 1, 0.00, 86.00, -1212.00
13169, -678.00, 1, 0.00, 93.00, -1219.00
13247, -677.00, 1, 0.00, 89.00, -1217.00
13326, -673.00, 1, 0.00, 97.00, -1210.00
13405, -672.00, 1, 0.00, 93.00, -1206.00
13484, -643.00, 1, 0.00, 114.00, -1218.00
13564, -682.00, 1, 0.00, 99.00, -1212.00
13643, -676.00, 1, 0.00, 89.00, -1213.00
13721, -650.00, 1, 0.00, 110.00, -1207.00
13800, -690.00, 1, 0.00, 106.00, -1222.00
13879, -638.00, 1, 0.00, 119.00, -1214.00
13961, -675.00, 1, 0.00, 111.00, -1203.00
14040, -658.00, 1, 0.00, 107.00, -1210.00
14119, -682.00, 1, 0.00, 120.00, -1227.00
14199, -667.00, 1, 0.00, 104.00, -1210.00
14278, -680.00, 1, 0.00, 88.00, -1214.00
14356, -670.00, 1, 0.00, 90.00, -1216.00
14435, -665.00, 1, 0.00, 98.00, -1218.00
14514, -653.00, 1, 0.00, 105.00, -1211.00
14593, -657.00, 1, 0.00, 93.00, -1212.00
14673, -663.00, 1, 0.00, 114.00, -1214.00
14752, -690.00, 1, 0.00, 86.00, -1214.00

Time,z-accel,Flight Stage,max drag,x-accel,y-accel

Time,z-accel,Flight Stage,max drag,x-accel,y-accel
315, -16635.00, 1, 0.00, -2144.00, 2171.00
394, -16643.00, 1, 0.00, -2050.00, 2323.00
473, -16491.00, 1, 0.00, -1971.00, 2302.00
552, -16687.00, 1, 0.00, -2042.00, 2269.00
632, -16674.00, 1, 0.00, -2031.00, 2257.00
711, -16576.00, 1, 0.00, -1994.00, 2252.00
789, -16592.00, 1, 0.00, -2078.00, 2329.00
868, -16642.00, 1, 0.00, -2108.00, 2280.00
948, -16293.00, 1, 0.00, -2028.00, 2396.00
1027, -16607.00, 1, 0.00, -2190.00, 2357.00
1106, -16590.00, 1, 0.00, -1858.00, 2177.00
1184, -17019.00, 1, 0.00, -2390.00, 2369.00
1263, -16102.00, 1, 0.00, -1590.00, 2222.00
1341, -16704.00, 1, 0.00, -2358.00, 2406.00
1421, -17186.00, 1, 0.00, -2438.00, 2296.00
1500, -16558.00, 1, 0.00, -1946.00, 2253.00
1579, -16729.00, 1, 0.00, -2097.00, 2268.00
1659, -16673.00, 1, 0.00, -2171.00, 2287.00
1738, -16584.00, 1, 0.00, -1996.00, 2304.00
1817, -16634.00, 1, 0.00, -2009.00, 2319.00
1896, -16495.00, 1, 0.00, -1990.00, 2325.00
1975, -16645.00, 1, 0.00, -2090.00, 2280.00
2057, -16755.00, 1, 0.00, -2064.00, 2240.00
2136, -16496.00, 1, 0.00, -2092.00, 2345.00
2216, -16584.00, 1, 0.00, -1836.00, 2182.00
2295, -17044.00, 1, 0.00, -2261.00, 2268.00
2375, -16179.00, 1, 0.00, -1856.00, 2292.00
2453, -16545.00, 1, 0.00, -2043.00, 2309.00
2532, -16199.00, 1, 0.00, -1867.00, 2289.00
2617, -16421.00, 1, 0.00, -2014.00, 2341.00
2697, -16600.00, 1, 0.00, -2063.00, 2323.00
2776, -16800.00, 1, 0.00, -2051.00, 2275.00
2856, -16752.00, 1, 0.00, -2060.00, 2285.00
2938, -16235.00, 1, 0.00, -1905.00, 2319.00
3017, -16455.00, 1, 0.00, -2116.00, 2398.00
3097, -16391.00, 1, 0.00, -2134.00, 2387.00
3175, -17359.00, 1, 0.00, -2068.00, 2119.00
3255, -16187.00, 1, 0.00, -2066.00, 2416.00
3334, -16615.00, 1, 0.00, -1921.00, 2265.00
3414, -16726.00, 1, 0.00, -2029.00, 2261.00
3493, -16556.00, 1, 0.00, -2113.00, 2316.00
3572, -16598.00, 1, 0.00, -1932.00, 2274.00
3652, -16451.00, 1, 0.00, -1914.00, 2601.00
3730, -16639.00, 1, 0.00, -1830.00, 2413.00
3810, -16629.00, 1, 0.00, -2080.00, 2210.00
3892, -16341.00, 1, 0.00, -1968.00, 2390.00
3971, -17099.00, 1, 0.00, -1897.00, 2090.00
4051, -16365.00, 1, 0.00, -2213.00, 2433.00
4130, -17036.00, 1, 0.00, -2429.00, 2306.00
4210, -16432.00, 1, 0.00, -1823.00, 2244.00
4288, -16688.00, 1, 0.00, -2102.00, 2262.00
4367, -16609.00, 1, 0.00, -2104.00, 2317.00
4447, -16612.00, 1, 0.00, -2096.00, 2317.00
4526, -16590.00, 1, 0.00, -1646.00, 2103.00
4606, -16341.00, 1, 0.00, -2568.00, 2535.00
4685, -16630.00, 1, 0.00, -2065.00, 2237.00
4767, -16622.00, 1, 0.00, -2305.00, 2286.00
4847, -16437.00, 1, 0.00, -2007.00, 2332.00
4929, -17037.00, 1, 0.00, -2368.00, 2391.00
5010, -16554.00, 1, 0.00, -1938.00, 2221.00
5090, -16514.00, 1, 0.00, -1926.00, 2284.00
5169, -16787.00, 1, 0.00, -2066.00, 2151.00
5248, -16604.00, 1, 0.00, -1859.00, 2323.00
5328, -15951.00, 1, 0.00, -2607.00, 2348.00
5407, -16424.00, 1, 0.00, -2261.00, 2565.00
5487, -16447.00, 1, 0.00, -1727.00, 2014.00
5565, -16382.00, 1, 0.00, -774.00, 1923.00
5647, -16735.00, 1, 0.00, -903.00, 2126.00
5726, -17447.00, 1, 0.00, 246.00, 2977.00
5806, -16819.00, 1, 0.00, -616.00, 3095.00
5885, -16461.00, 1, 0.00, -825.00, 4020.00
5964, -16088.00, 1, 0.00, -386.00, 4387.00
6044, -15884.00, 1, 0.00, -277.00, 4825.00
6122, -15899.00, 1, 0.00, -173.00, 5047.00
6201, -15995.00, 1, 0.00, -156.00, 4980.00
6281, -15928.00, 1, 0.00, -225.00, 5028.00
6360, -16080.00, 1, 0.00, -148.00, 4918.00
6439, -15800.00, 1, 0.00, -40.00, 4955.00
6519, -16024.00, 1, 0.00, -231.00, 5021.00
6601, -15248.00, 1, 0.00, 165.00, 5084.00
6680, -16634.00, 1, 0.00, -257.00, 4965.00
6758, -16207.00, 1, 0.00, -91.00, 5079.00
6838, -15428.00, 1, 0.00, 48.00, 5314.00
6917, -16013.00, 1, 0.00, -435.00, 5550.00
6996, -15051.00, 1, 0.00, -3.00, 5678.00
7075, -15580.00, 1, 0.00, -70.00, 5614.00
7155, -15732.00, 1, 0.00, 17.00, 5581.00
7233, -15850.00, 1, 0.00, 292.00, 6331.00
7316, -15514.00, 1, 0.00, 278.00, 5638.00
7397, -15332.00, 1, 0.00, 358.00, 5770.00
7476, -15555.00, 1, 0.00, 159.00, 6045.00
7558, -15395.00, 1, 0.00, 532.00, 6034.00
7637, -15775.00, 1, 0.00, 150.00, 6154.00
7717, -15106.00, 1, 0.00, 242.00, 6294.00
7796, -15375.00, 1, 0.00, 322.00, 6112.00
7875, -15335.00, 1, 0.00, 308.00, 6155.00
7953, -15514.00, 1, 0.00, 79.00, 6089.00
8032, -15501.00, 1, 0.00, 100.00, 6003.00
8111, -15429.00, 1, 0.00, -32.00, 6220.00
8190, -15560.00, 1, 0.00, -37.00, 6059.00
8270, -15759.00, 1, 0.00, -124.00, 5959.00
8349, -15616.00, 1, 0.00, -143.00, 6019.00
8427, -15602.00, 1, 0.00, -187.00, 6099.00
8509, -15605.00, 1, 0.00, -30.00, 6173.00
8588, -15436.00, 1, 0.00, 65.00, 6188.00
8667, -15488.00, 1, 0.00, 59.00, 6216.00
8746, -15738.00, 1, 0.00, 70.00, 6263.00
8825, -15008.00, 1, 0.00, 497.00, 6309.00
8904, -14929.00, 1, 0.00, 833.00, 6324.00
8984, -14600.00, 1, 0.00, 631.00, 6564.00
9062, -15363.00, 1, 0.00, 551.00, 6478.00
9141, -15384.00, 1, 0.00, 594.00, 6429.00
9220, -15357.00, 1, 0.00, 526.00, 6480.00
9299, -15522.00, 1, 0.00, 534.00, 6472.00
9378, -15203.00, 1, 0.00, 519.00, 6537.00
9460, -15287.00, 1, 0.00, 669.00, 6380.00
9540, -14726.00, 1, 0.00, 468.00, 6590.00
9618, -15674.00, 1, 0.00, 385.00, 6337.00
9701, -15605.00, 1, 0.00, 525.00, 6079.00
9782, -15491.00, 1, 0.00, 277.00, 5888.00
9861, -15240.00, 1, 0.00, 1003.00, 4930.00
9941, -15988.00, 1, 0.00, 615.00, 4813.00
10020, -15955.00, 1, 0.00, 501.00, 4873.00
10099, -16125.00, 1, 0.00, 376.00, 4782.00
10179, -15775.00, 1, 0.00, 701.00, 4475.00
10257, -16027.00, 1, 0.00, 605.00, 3947.00
10336, -16247.00, 1, 0.00, 528.00, 3486.00
10418, -16291.00, 1, 0.00, 60.00, 3342.00
10498, -16802.00, 1, 0.00, 446.00, 2661.00
10577, -15940.00, 1, 0.00, 614.00, 2402.00
10656, -15867.00, 1, 0.00, 858.00, 1847.00
10736, -17488.00, 1, 0.00, 266.00, 1531.00
10814, -16615.00, 1, 0.00, 626.00, 1656.00
10893, -16628.00, 1, 0.00, 512.00, 1607.00
10973, -16303.00, 1, 0.00, 531.00, 1623.00
11052, -16579.00, 1, 0.00, 564.00, 1490.00
11131, -17197.00, 1, 0.00, 559.00, 1058.00
11211, -16685.00, 1, 0.00, 344.00, 573.00
11293, -16796.00, 1, 0.00, 546.00, -52.00
11371, -16926.00, 1, 0.00, 1287.00, -505.00
11450, -15801.00, 1, 0.00, 1470.00, -396.00
11529, -15820.00, 1, 0.00, 1421.00, -481.00
11609, -16753.00, 1, 0.00, 1627.00, -746.00
11688, -16186.00, 1, 0.00, 1460.00, -492.00
11768, -16415.00, 1, 0.00, 1074.00, -435.00
11847, -16344.00, 1, 0.00, 1611.00, -515.00
11925, -16175.00, 1, 0.00, 1009.00, -437.00
12005, -16522.00, 1, 0.00, 1318.00, -316.00
12088, -16586.00, 1, 0.00, 1470.00, -327.00
12169, -16743.00, 1, 0.00, 1135.00, -176.00
12251, -16642.00, 1, 0.00, 1093.00, -60.00
12331, -17031.00, 1, 0.00, 794.00, 319.00
12410, -16757.00, 1, 0.00, 875.00, 864.00
12489, -16761.00, 1, 0.00, 469.00, 1307.00
12568, -16687.00, 1, 0.00, 363.00, 1239.00
12647, -16280.00, 1, 0.00, 528.00, 1517.00
12726, -16620.00, 1, 0.00, 471.00, 1396.00
12805, -16595.00, 1, 0.00, 428.00, 1456.00
12885, -16389.00, 1, 0.00, 562.00, 1516.00
12964, -16502.00, 1, 0.00, 365.00, 1558.00
13043, -16635.00, 1, 0.00, 311.00, 1551.00
13125, -16864.00, 1, 0.00, 317.00, 1500.00
13204, -16667.00, 1, 0.00, 122.00, 1721.00
13283, -16252.00, 1, 0.00, -260.00, 2099.00
13362, -17121.00, 1, 0.00, -40.00, 1569.00
13442, -16423.00, 1, 0.00, -232.00, 848.00
13521, -16451.00, 1, 0.00, -457.00, 1778.00
13600, -16280.00, 1, 0.00, -275.00, 1706.00
13680, -16748.00, 1, 0.00, -800.00, 1734.00
13758, -16711.00, 1, 0.00, -613.00, 1633.00
13837, -17125.00, 1, 0.00, -594.00, 1650.00
13917, -16786.00, 1, 0.00, -1127.00, 2002.00
13996, -16705.00, 1, 0.00, -1512.00, 2082.00
14078, -16065.00, 1, 0.00, -2608.00, 2762.00
14158, -16549.00, 1, 0.00, -2125.00, 2491.00
14237, -16530.00, 1, 0.00, -1744.00, 2142.00
14316, -16211.00, 1, 0.00, -2153.00, 2405.00
14395, -16253.00, 1, 0.00, -2313.00, 2395.00
14480, -16448.00, 1, 0.00, -2146.00, 2333.00
14560, -16434.00, 1, 0.00, -2213.00, 2410.00
14639, -16508.00, 1, 0.00, -2172.00, 2353.00
14719, -16539.00, 1, 0.00, -2247.00, 2389.00
14798, -16512.00, 1, 0.00, -2191.00, 2335.00
14878, -16468.00, 1, 0.00, -2274.00, 2400.00
14960, -16737.00, 1, 0.00, -2256.00, 2280.00
15038, -16729.00, 1, 0.00, -2318.00, 2338.00
15118, -16642.00, 1, 0.00, -2245.00, 2329.00
15197, -16760.00, 1, 0.00, -2285.00, 2335.00
15276, -16695.00, 1, 0.00, -2298.00, 2366.00
15356, -16549.00, 1, 0.00, -2125.00, 2290.00
15435, -16294.00, 1, 0.00, -2114.00, 2364.00
15514, -16481.00, 1, 0.00, -2081.00, 2294.00
15593, -16569.00, 1, 0.00, -2194.00, 2345.00
15672, -16443.00, 1, 0.00, -2153.00, 2268.00
15751, -16598.00, 1, 0.00, -2309.00, 2298.00
15862, -16547.00, 1, 0.00, -2176.00, 2306.00
15942, -16586.00, 1, 0.00, -2194.00, 2332.00
16020, -16747.00, 1, 0.00, -2232.00, 2292.00
